10	0	0	0	0	0	0	0	0	0
1	0.0	0.0	9.558823529411764	6.224615384615385	0	0	0	0	0
2	0.0	16.633846153846154	9.558823529411764	19.563076923076924	0	0	0	0	0
3	19.11764705882353	0.0	22.058823529411764	13.6	0	0	0	0	0
4	19.11764705882353	37.4	22.058823529411764	44.199999999999996	0	0	0	0	0
5	0.0	44.723076923076924	9.558823529411764	47.861538461538466	0	0	0	0	0
6	0.0	12.44923076923077	9.558823529411764	14.541538461538462	0	0	0	0	0
7	19.11764705882353	27.2	22.058823529411764	32.3	0	0	0	0	0
8	0.0	40.276923076923076	9.558823529411764	42.5	0	0	0	0	0
9	0.0	22.49230769230769	9.558823529411764	28.27230769230769	0	0	0	0	0
10	0.0	34.05230769230769	9.558823529411764	37.16461538461539	0	0	0	0	0
20140.353846153845	25.0	51.0	0	0	0	0	0	0	0
0	5	1	8	9	7	4	2	6	3
0	0	0	0	0	0	1	0	0	1
