20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.43	1.4545454545454546	0.6775	1.7272727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.43	1.0909090909090908	0.6775	1.2727272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.925	1.25	1.105	1.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.43	0.7272727272727273	0.6775	0.9090909090909092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.925	0.0	1.105	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.43	0.0	0.6775	0.18181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.43	0.5454545454545454	0.6775	0.6363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.43	0.36363636363636365	0.6775	0.4545454545454546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	1.2850000000000001	0.8484848484848485	1.5325000000000002	0.9393939393939394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1.2850000000000001	1.0303030303030303	1.5325000000000002	1.2727272727272727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2.325	1.111111111111111	2.6625	1.5555555555555554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1.2850000000000001	0.0	1.5325000000000002	0.42424242424242425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1.7800000000000002	1.1743119266055044	2.0525	1.3394495412844034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	1.2850000000000001	1.5151515151515151	1.5325000000000002	1.7575757575757576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1.7800000000000002	1.5045871559633026	2.0525	1.7522935779816513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	2.325	0.0	2.6625	0.5555555555555555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	1.7800000000000002	0.0	2.0525	0.5871559633027522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0.0	1.0465116279069768	0.215	1.5232558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0.925	0.5	1.105	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0.0	0.0	0.215	0.5232558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5372.60104770017	2.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	17	5	7	6	3	1	0	4	18	2	11	8	9	13	16	12	14	15	10
0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1
