20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.205	0.0	0.3625	0.4285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.52	1.2894736842105263	1.09	1.368421052631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.52	0.15789473684210523	1.09	0.2763157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.52	1.131578947368421	1.09	1.2105263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.205	1.4285714285714286	0.3625	1.7142857142857144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.205	0.8571428571428572	0.3625	1.1428571428571428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.52	1.4473684210526316	1.09	1.486842105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.52	1.5263157894736843	1.09	1.5657894736842106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0.52	0.8157894736842104	1.09	0.8552631578947367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0.52	0.6052631578947367	1.09	0.7105263157894736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	2.7	0.0	2.85	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1.7950000000000002	0.0	1.9000000000000001	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	0.52	0.0	1.09	0.07894736842105261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0.52	0.3947368421052631	1.09	0.49999999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1.6600000000000001	0.0	1.7275	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	2.325	0.0	2.5125	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	2.0050000000000003	0.0	2.1650000000000005	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0.0	0.0	0.1025	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0.52	0.894736842105263	1.09	1.013157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0.52	1.605263157894737	1.09	1.8026315789473686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4045.5789285714272	2.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0	5	4	12	2	13	9	8	18	3	1	6	7	19	14	11	16	15	10
1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
