20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1.713375796178344	1.8329999999999997	1.8566878980891721	2.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.5251881876085699	2.385451127819549	0.9872611464968153	2.482838345864662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.2611464968152868	1.7214473684210525	0.9872611464968154	1.814407894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.5251881876085699	2.1906766917293234	0.9872611464968153	2.2880639097744364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1.449334105385061	2.0932894736842105	1.5813549507817026	2.4341447368421054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2611464968152868	2.0932894736842105	0.39316734221192834	2.4341447368421054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.5251881876085699	2.5802255639097744	0.9872611464968153	2.628919172932331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.5251881876085699	2.677612781954887	0.9872611464968153	2.7263063909774434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0.5251881876085699	2.0932894736842105	0.9872611464968153	2.141983082706767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0.2611464968152868	1.390921052631579	0.9872611464968154	1.4735526315789473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0.0	0.0	1.0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0.0	0.9950000000000001	1.0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1.713375796178344	1.2049999999999998	1.8566878980891721	1.519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0.2611464968152868	1.5561842105263155	0.9872611464968154	1.638815789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	0.2611464968152868	1.2049999999999998	0.9872611464968154	1.2979605263157894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0.0	0.30000000000000004	1.0	0.48750000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0.0	0.675	1.0	0.8350000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0.0	1.2049999999999998	0.1305732484076433	1.9899999999999998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0.2611464968152868	1.9073684210526314	0.9872611464968154	2.0003289473684207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0.0	2.775	1.0	2.8874999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3556.216705891826	2.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	17	5	7	6	1	3	8	4	18	2	13	9	14	0	12	11	16	15	10
1	16	2	14	10	9	8	12	15	3	6	7	18	17	5	4	11	13	19	0
0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
