20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0.196666666666667	2.4705882352941178	0.45166666666666694	2.735294117647059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.494166666666667	0.3529411764705883	0.536666666666667	1.4117647058823533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.7966666666666666	0.0	0.8416666666666667	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.5791666666666669	0.3529411764705883	0.6216666666666669	1.4117647058823533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.196666666666667	0.0	0.45166666666666694	0.17647058823529416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.13666666666666666	0.0	0.16666666666666666	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.451666666666667	0.3529411764705883	0.472916666666667	1.4117647058823533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.409166666666667	0.3529411764705883	0.430416666666667	1.4117647058823533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0.6641666666666669	0.3529411764705883	0.6854166666666669	1.4117647058823533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0.9666666666666663	0.0	1.0066666666666664	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1.8	0.0	1.9000000000000001	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	1.1366666666666665	0.0	1.2066666666666666	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1.4899999999999998	0.0	1.5199999999999998	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0.8866666666666665	0.0	0.9266666666666665	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1.0466666666666662	0.0	1.0916666666666661	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	1.55	0.0	1.675	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	1.2766666666666664	0.0	1.383333333333333	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0.0	0.0	0.06833333333333333	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0.7066666666666666	0.0	0.7516666666666666	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0.196666666666667	0.3529411764705883	0.30291666666666694	1.4117647058823533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2211.580362745096	2.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	5	0	19	7	6	1	3	8	4	18	2	13	9	14	11	16	12	15	10
2	10	3	12	18	16	9	7	4	6	13	15	19	11	14	1	8	5	17	0
1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0
