20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1.7180712210018223	2.042311320754717	1.8590356105009112	2.521155660377359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.6237698862237103	2.042311320754717	0.7605575530709743	2.371288347976379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1.1750972762645913	1.715	1.5875486381322956	1.8786556603773585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.8973452199182381	2.042311320754717	1.034132886765502	2.371288347976379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1.4444958873072944	2.042311320754717	1.5812835541545582	2.371288347976379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	1.1709205536127663	2.042311320754717	1.30770822046003	2.371288347976379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.48698221937644637	2.042311320754717	0.5553760528000784	2.371288347976379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.35019455252918275	2.042311320754717	0.4185883859528147	2.371288347976379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0.971284795718679	0.6769736842105263	1.0395782579176487	1.0064342105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1.1078717201166182	1.4459803921568628	1.553935860058309	1.5804901960784314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1.1078717201166182	0.0	1.553935860058309	0.33627450980392165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0.0	1.3358947368421055	0.5539358600583091	1.5254473684210528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1.1078717201166182	0.6725490196078433	1.553935860058309	0.7734313725490198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	1.1078717201166182	1.1769607843137257	1.553935860058309	1.3114705882352944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1.1078717201166182	0.8743137254901963	1.553935860058309	1.025637254901961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0.0	0.0	0.5539358600583091	0.33848684210526314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0.0	0.6769736842105263	0.4856423978593395	1.0064342105263158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0.35019455252918275	2.7002653751980414	1.0341328867655024	2.8501326875990207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0.35019455252918275	1.715	0.7626459143968871	1.8786556603773585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0.0	1.715	0.17509727626459146	2.3575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4751.685105860279	2.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	17	7	6	1	3	5	4	0	18	2	11	16	8	15	9	13	14	12	10
11	1	9	15	10	8	14	2	3	7	4	6	16	17	12	19	13	18	5	0
0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0
