20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1.6789373814041746	0.0	1.8394686907020872	0.42047872340425535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0.8248138957816378	0.24550992779783398	1.0081058726220018	0.4910198555956679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1.1913978494623656	0.8409574468085106	1.5956989247311828	1.0079122340425533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.45822994210090984	0.7365297833935018	0.8248138957816378	0.8592847472924188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.0	0.9820397111913357	0.23827956989247312	1.1708935018050541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.45822994210090984	0.0	0.8248138957816378	0.12275496389891696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	0.6415219189412739	0.24550992779783398	0.7331679073614559	0.4910198555956679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0.45822994210090984	0.24550992779783398	0.5498759305210918	0.4910198555956679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0.9811511701454776	1.3597472924187728	1.0862745098039217	1.5737815884476536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	1.1913978494623656	1.174867021276596	1.5956989247311828	1.3232712765957448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	1.1111111111111112	2.325	1.5555555555555556	2.6625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0.0	1.3597472924187728	0.4905755850727388	1.5737815884476536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1.1913978494623656	1.7684840425531916	1.3531182795698924	2.0467420212765957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	1.1913978494623656	1.4716755319148938	1.5956989247311828	1.6200797872340427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	1.5148387096774194	1.7684840425531916	1.7574193548387096	2.0467420212765957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0.0	2.325	0.5555555555555555	2.6625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0.0	1.7878158844765344	0.5956989247311828	2.056407942238267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	1.1913978494623656	0.0	1.43516761543327	0.42047872340425535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	0.47655913978494613	0.9820397111913357	0.8339784946236559	1.1708935018050541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0.0	0.0	0.22911497105045495	0.49101985559566785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5189.309506677297	2.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	10	16	11	8	4	18	19	3	7	6	1	5	12	14	13	9	2	17	0
2	13	18	19	5	7	1	8	9	15	6	3	12	4	14	11	17	16	10	0
0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0
