10	0	0	0	0	0	0	0	0	0
1	0.0	41.480000000000004	12.5	46.24	0	0	0	0	0
2	5.9523809523809526	31.4	15.476190476190476	34.339999999999996	0	0	0	0	0
3	0.0	0.0	12.5	3.2	0	0	0	0	0
4	0.0	6.399999999999999	2.4752475247524752	14.479999999999999	0	0	0	0	0
5	4.950495049504951	6.399999999999999	14.975247524752476	9.392592592592592	0	0	0	0	0
6	5.9523809523809526	37.279999999999994	15.476190476190476	39.379999999999995	0	0	0	0	0
7	0.0	31.4	2.9761904761904763	36.44	0	0	0	0	0
8	4.950495049504951	12.385185185185183	14.975247524752476	14.504938271604935	0	0	0	0	0
9	0.0	22.56	12.5	26.979999999999997	0	0	0	0	0
10	4.950495049504951	16.62469135802469	14.975247524752476	19.592345679012347	0	0	0	0	0
18520.817047165034	25.0	51.0	0	0	0	0	0	0	0
0	6	5	1	8	3	9	7	4	2
9	1	4	2	3	5	6	8	7	0
0	1	0	1	0	0	0	0	0	0
